AGEP,HINCP,TEN,SPORDER,PWGTP,WGTP,PUMA,state,puma_int
79,15600,2,1,20,19,04015,36,4015
79,38100,2,1,22,22,03806,36,3806
83,19300,2,1,13,13,04014,36,4014
67,29900,1,1,15,15,03902,36,3902
84,34240,1,1,19,18,03701,36,3701
79,82000,2,1,18,18,04001,36,4001
69,16200,2,1,51,51,04113,36,4113
72,76400,2,1,19,18,03806,36,3806
81,4300,1,1,18,19,04010,36,4010
67,54000,2,1,20,20,03902,36,3902
85,30600,2,1,15,15,04102,36,4102
71,46300,1,1,15,14,03901,36,3901
65,12020,2,1,28,29,04017,36,4017
79,75800,2,1,21,20,03702,36,3702
76,34400,2,1,11,12,04107,36,4107
71,0,1,1,15,15,04113,36,4113
83,31400,2,1,19,19,04106,36,4106
69,127400,2,1,20,19,03903,36,3903
80,26000,2,1,21,21,04008,36,4008
76,145400,1,1,10,11,04017,36,4017
75,39400,2,1,16,15,03903,36,3903
83,9100,2,1,12,12,04102,36,4102
94,12000,2,1,16,16,04108,36,4108
72,71900,2,1,10,10,04112,36,4112
67,57900,2,1,13,13,04114,36,4114
74,77700,1,1,21,20,04113,36,4113
76,13200,2,1,25,25,04113,36,4113
72,17400,2,1,17,16,03902,36,3902
85,53500,2,1,14,14,04111,36,4111
76,9400,2,1,13,13,04006,36,4006
74,190000,1,1,14,13,04017,36,4017
74,62800,2,1,22,22,03903,36,3903
67,32400,2,1,13,13,03701,36,3701
79,40000,2,1,11,10,04110,36,4110
81,63100,2,1,11,11,03704,36,3704
74,125300,2,1,14,14,04113,36,4113
82,45600,2,1,24,24,04112,36,4112
66,38000,1,1,18,18,04004,36,4004
86,29100,2,1,13,12,04105,36,4105
86,32900,2,1,21,21,04103,36,4103
65,12500,2,1,12,13,04008,36,4008
80,37600,2,1,25,26,03903,36,3903
76,4470,2,1,17,17,03710,36,3710
78,41300,2,1,18,18,03901,36,3901
81,49000,1,1,13,13,04106,36,4106
69,101800,1,1,10,9,04101,36,4101
68,45600,1,1,15,15,03901,36,3901
83,89100,2,1,15,15,04012,36,4012
79,124300,1,1,17,17,03806,36,3806
82,32900,2,1,16,16,04106,36,4106
65,192600,1,1,14,14,04106,36,4106
77,27200,2,1,13,12,04110,36,4110
94,71020,2,1,16,16,04108,36,4108
94,10000,2,1,23,22,04103,36,4103
72,12100,1,1,21,22,04104,36,4104
79,75100,1,1,15,15,04101,36,4101
87,7200,2,1,14,14,04106,36,4106
76,11500,2,1,14,14,04111,36,4111
79,12000,2,1,14,13,04015,36,4015
77,15400,2,1,36,36,03902,36,3902
87,100800,1,1,15,15,04103,36,4103
73,1500,2,1,21,22,04106,36,4106
76,32130,2,1,15,15,04110,36,4110
73,56000,2,1,13,12,04114,36,4114
80,109900,2,1,9,10,04114,36,4114
94,70600,2,1,13,14,04016,36,4016
68,36000,1,1,12,13,04106,36,4106
74,13600,2,1,10,11,04112,36,4112
80,10200,2,1,19,18,03809,36,3809
70,79800,1,1,21,20,03810,36,3810
65,41700,1,1,20,19,04102,36,4102
70,25900,1,1,18,18,04106,36,4106
77,31900,2,1,37,37,04110,36,4110
65,93400,1,1,19,20,04105,36,4105
72,715500,2,1,21,21,03805,36,3805
70,37290,2,1,11,11,04005,36,4005
66,115990,2,1,18,18,04106,36,4106
72,9700,2,1,13,14,04104,36,4104
70,26500,2,1,14,14,04017,36,4017
72,36300,1,1,31,31,04103,36,4103
83,19100,2,1,22,22,04105,36,4105
67,92800,2,1,12,12,04010,36,4010
71,16000,1,1,14,13,04016,36,4016
73,35640,2,1,10,10,04110,36,4110
73,116200,2,1,16,16,03703,36,3703
70,55000,1,1,15,15,03702,36,3702
85,54100,2,1,15,15,04112,36,4112
71,36000,2,1,1,2,04109,36,4109
70,28200,2,1,15,16,04005,36,4005
67,77900,2,1,15,15,04103,36,4103
67,60400,2,1,16,16,03703,36,3703
80,55300,2,1,17,18,03808,36,3808
83,15600,2,1,17,17,04104,36,4104
68,110100,2,1,20,19,04103,36,4103
66,183000,2,1,14,13,04105,36,4105
84,89840,1,1,21,22,03805,36,3805
72,22000,1,1,13,12,03708,36,3708
70,26400,2,1,17,17,04106,36,4106
75,16100,2,1,46,46,03709,36,3709
66,140400,1,1,12,12,04010,36,4010
65,118000,2,1,18,18,04010,36,4010
69,74560,2,1,22,22,04013,36,4013
85,40700,2,1,19,18,03805,36,3805
83,43100,2,1,13,13,03704,36,3704
77,14800,1,1,13,14,04014,36,4014
70,52800,1,1,15,15,04010,36,4010
71,53000,1,1,21,22,04006,36,4006
66,52600,2,1,30,30,03805,36,3805
67,83900,2,1,17,17,04103,36,4103
71,9700,1,1,17,17,03902,36,3902
85,22300,2,1,13,12,04110,36,4110
73,30000,2,1,9,10,04011,36,4011
89,19100,2,1,12,12,04014,36,4014
73,48200,2,1,12,12,04014,36,4014
72,50380,1,1,13,13,03902,36,3902
72,62400,2,1,13,13,04110,36,4110
88,104500,2,1,14,14,04103,36,4103
74,39400,2,1,18,18,04101,36,4101
67,201258,1,1,9,9,04113,36,4113
71,105800,1,1,21,22,04104,36,4104
79,37300,2,1,16,16,03901,36,3901
69,88700,1,1,17,17,04002,36,4002
75,22000,2,1,9,9,04018,36,4018
65,22000,2,1,4,5,04016,36,4016
94,38930,2,1,18,18,04110,36,4110
69,19800,2,1,40,40,04101,36,4101
68,46400,2,1,11,10,04017,36,4017
83,5200,2,1,18,18,04112,36,4112
80,12000,2,1,27,28,03804,36,3804
83,107000,2,1,16,17,04112,36,4112
84,61800,2,1,10,10,04105,36,4105
69,13800,2,1,30,30,04104,36,4104
65,32600,2,1,11,11,04012,36,4012
75,25900,1,1,14,14,04014,36,4014
66,43900,2,1,14,14,04110,36,4110
69,44700,1,1,41,41,03804,36,3804
65,218930,2,1,14,15,03807,36,3807
81,8800,1,1,12,11,04102,36,4102
94,44800,2,1,11,11,04102,36,4102
79,153330,2,1,13,13,04003,36,4003
86,21800,2,1,32,33,04007,36,4007
73,41000,2,1,18,18,03901,36,3901
68,49500,2,1,20,20,04009,36,4009
82,15800,2,1,23,23,03806,36,3806
83,209300,2,1,63,63,03805,36,3805
75,78300,2,1,16,16,03704,36,3704
72,26900,2,1,17,18,03809,36,3809
70,41680,1,1,17,17,03901,36,3901
73,115500,2,1,17,17,04009,36,4009
68,10200,2,1,17,17,03902,36,3902
82,56050,2,1,21,21,04103,36,4103
79,24400,2,1,17,17,04010,36,4010
87,10100,1,1,10,10,03704,36,3704
67,127000,1,1,22,23,03805,36,3805
65,30300,1,1,20,20,04009,36,4009
67,69800,2,1,8,7,04103,36,4103
65,97800,1,1,19,19,04003,36,4003
94,25400,2,1,11,11,04111,36,4111
65,53400,2,1,12,12,04017,36,4017
85,264000,2,1,22,21,03805,36,3805
68,6500,2,1,12,12,04110,36,4110
79,29700,2,1,15,15,03902,36,3902
66,88200,1,1,15,15,04010,36,4010
72,22900,1,1,11,12,04008,36,4008
75,34900,2,1,21,21,04106,36,4106
79,15000,2,1,16,16,04101,36,4101
67,81100,2,1,12,12,04103,36,4103
71,51700,2,1,14,14,04104,36,4104
79,41800,2,1,11,12,03903,36,3903
78,68600,2,1,10,10,03801,36,3801
83,3000,2,1,3,3,03701,36,3701
79,96840,1,1,10,10,03702,36,3702
87,15400,2,1,15,16,04105,36,4105
73,20000,2,1,6,6,04105,36,4105
68,143300,1,1,27,27,04106,36,4106
71,131100,1,1,16,15,04112,36,4112
68,35500,1,1,14,14,04110,36,4110
74,99600,2,1,15,14,04103,36,4103
71,33600,2,1,12,12,04009,36,4009
83,42000,2,1,11,12,04013,36,4013
94,19200,2,1,46,46,04106,36,4106
67,22600,2,1,33,33,04110,36,4110
68,53000,2,1,19,19,03809,36,3809
71,117700,1,1,14,15,03706,36,3706
68,26400,2,1,12,11,03903,36,3903
81,22700,2,1,56,56,03802,36,3802
80,117200,2,1,5,5,03704,36,3704
76,74400,2,1,32,33,04013,36,4013
90,27600,2,1,18,18,04113,36,4113
70,124550,1,1,18,18,04007,36,4007
65,10500,2,1,22,22,03807,36,3807
77,45000,1,1,13,14,03807,36,3807
88,10800,2,1,34,34,04018,36,4018
74,147100,1,1,22,23,04104,36,4104
73,67700,2,1,20,19,04103,36,4103
77,20500,2,1,13,13,04012,36,4012
80,85400,1,1,42,41,03806,36,3806
75,10200,2,1,15,15,04110,36,4110
83,108000,2,1,16,16,04013,36,4013
68,63100,1,1,16,16,04103,36,4103
78,18000,1,1,15,14,04007,36,4007
73,56900,1,1,12,12,04111,36,4111
65,343400,1,1,15,15,03705,36,3705
73,22580,2,1,19,20,03805,36,3805
70,47400,1,1,13,13,04105,36,4105
78,53200,2,1,16,16,04008,36,4008
83,556000,2,1,10,10,04109,36,4109
65,44000,1,1,17,17,04112,36,4112
66,125000,2,1,19,19,04107,36,4107
78,79600,2,1,13,13,04109,36,4109
69,153000,1,1,21,21,03805,36,3805
78,40800,2,1,19,18,03805,36,3805
68,93600,2,1,12,12,04009,36,4009
86,6900,2,1,19,19,03810,36,3810
94,12700,2,1,9,9,04016,36,4016
71,71200,1,1,16,16,03902,36,3902
78,664600,1,1,19,19,03805,36,3805
77,10700,2,1,13,14,04105,36,4105
71,78000,1,1,30,30,04009,36,4009
65,47200,2,1,24,24,04105,36,4105
65,77520,1,1,16,17,04007,36,4007
65,144100,2,1,20,19,04108,36,4108
67,14100,2,1,10,10,04104,36,4104
70,130000,1,1,23,23,04112,36,4112
66,65400,1,1,31,31,04016,36,4016
70,34800,2,1,9,9,04104,36,4104
74,79000,2,1,26,25,03801,36,3801
82,0,2,1,47,46,04103,36,4103
80,105000,1,1,12,12,04007,36,4007
94,339980,1,1,13,13,03702,36,3702
65,89700,1,1,9,9,04103,36,4103
72,20404,2,1,18,18,04005,36,4005
80,17000,2,1,16,16,04106,36,4106
85,36400,2,1,16,16,04110,36,4110
76,40300,2,1,9,9,04014,36,4014
70,17800,2,1,21,22,04003,36,4003
81,145300,2,1,14,14,04013,36,4013
69,25800,2,1,22,21,03805,36,3805
78,26200,2,1,12,13,04102,36,4102
79,141700,2,1,13,12,04017,36,4017
68,70800,1,1,9,9,04017,36,4017
71,37400,2,1,17,17,04105,36,4105
79,21600,1,1,14,14,03901,36,3901
71,24500,2,1,11,11,03903,36,3903
68,100400,1,1,19,18,03806,36,3806
69,300900,1,1,9,9,04111,36,4111
75,30300,1,1,25,25,04010,36,4010
67,100400,2,1,61,60,03803,36,3803
81,38400,2,1,25,25,03709,36,3709
90,17600,2,1,13,13,04013,36,4013
76,4800,2,1,31,31,04012,36,4012
69,208000,2,1,17,17,04108,36,4108
80,44800,2,1,14,15,04110,36,4110
80,18300,1,1,19,20,03702,36,3702
68,7100,2,1,22,21,04105,36,4105
66,51001,1,1,21,21,03806,36,3806
75,40300,2,1,14,14,04105,36,4105
81,23700,2,1,23,23,04110,36,4110
77,17250,2,1,17,18,04016,36,4016
71,86100,1,1,27,27,04008,36,4008
78,24000,2,1,6,6,03704,36,3704
76,59400,2,1,11,11,04108,36,4108
85,24500,2,1,11,11,03903,36,3903
80,62200,2,1,11,11,04111,36,4111
77,18000,2,1,11,11,04013,36,4013
68,50500,2,1,26,26,04009,36,4009
69,42200,2,1,7,7,04104,36,4104
90,18000,2,1,14,14,04112,36,4112
70,95000,2,1,19,19,04004,36,4004
80,32900,2,1,44,44,04114,36,4114
79,16800,2,1,14,14,04017,36,4017
78,19800,1,1,15,15,03702,36,3702
65,96000,1,1,15,14,03901,36,3901
69,155200,1,1,10,10,03705,36,3705
85,12000,2,1,31,31,03803,36,3803
70,142900,2,1,15,15,04009,36,4009
76,8000,2,1,21,21,04104,36,4104
71,23500,2,1,12,13,04017,36,4017
94,20400,2,1,15,15,04111,36,4111
65,121400,1,1,19,19,03805,36,3805
80,104700,2,1,12,12,04106,36,4106
75,66000,1,1,17,17,04005,36,4005
82,47400,2,1,16,16,04105,36,4105
66,64400,1,1,11,10,03903,36,3903
94,27400,2,1,14,14,04101,36,4101
66,162400,2,1,42,42,04016,36,4016
75,168230,2,1,15,15,04014,36,4014
88,56800,1,1,14,14,04016,36,4016
74,135500,1,1,40,40,03702,36,3702
71,20000,2,1,13,14,03709,36,3709
79,20000,2,1,18,18,04009,36,4009
81,39700,2,1,59,59,03703,36,3703
70,40500,1,1,16,15,04002,36,4002
65,32000,2,1,24,24,04004,36,4004
68,33900,2,1,49,48,04002,36,4002
69,26400,2,1,21,21,04103,36,4103
94,30400,2,1,20,19,03808,36,3808
76,61900,2,1,20,19,04110,36,4110
68,24900,1,1,15,15,04110,36,4110
67,86200,2,1,22,23,03901,36,3901
83,52200,2,1,25,25,03702,36,3702
84,18100,2,1,45,44,04110,36,4110
80,114200,2,1,21,21,04111,36,4111
85,167600,2,1,18,18,04104,36,4104
73,7300,2,1,19,18,03903,36,3903
82,194200,2,1,9,9,04105,36,4105
84,16600,2,1,24,24,04103,36,4103
68,48000,2,1,21,22,04112,36,4112
66,129600,1,1,16,16,03901,36,3901
79,7900,1,1,11,12,04103,36,4103
70,36000,1,1,21,22,03807,36,3807
73,59000,2,1,14,14,04112,36,4112
65,73400,1,1,19,18,03703,36,3703
65,250300,1,1,21,21,03808,36,3808
78,4800,2,1,16,16,03805,36,3805
70,16240,2,1,9,9,04016,36,4016
87,37200,2,1,19,19,03702,36,3702
75,26900,2,1,62,62,04018,36,4018
73,4000,2,1,26,26,03710,36,3710
89,9600,2,1,31,31,04017,36,4017
68,12000,2,1,34,33,04016,36,4016
76,271700,2,1,11,11,04111,36,4111
68,225700,2,1,16,17,03806,36,3806
75,53700,2,1,11,11,04016,36,4016
67,66400,1,1,17,18,03902,36,3902
75,42900,2,1,16,17,04110,36,4110
66,69900,2,1,26,26,04007,36,4007
67,25500,1,1,15,16,04112,36,4112
84,18000,2,1,22,22,03703,36,3703
67,73500,2,1,14,14,03903,36,3903
70,112100,2,1,6,6,04105,36,4105
76,20000,2,1,13,13,04017,36,4017
70,47200,1,1,25,25,03808,36,3808
65,0,1,1,15,16,04018,36,4018
73,37800,2,1,13,14,04110,36,4110
90,84000,2,1,11,11,04005,36,4005
67,17000,2,1,8,8,04016,36,4016
77,29500,2,1,19,19,04101,36,4101
86,30900,2,1,22,23,04112,36,4112
78,74600,2,1,12,12,04009,36,4009
73,894000,2,1,19,19,03805,36,3805
69,26650,1,1,11,10,04111,36,4111
75,17700,2,1,11,11,04018,36,4018
90,49600,2,1,13,13,03805,36,3805
83,109200,2,1,11,11,04016,36,4016
77,12700,2,1,11,11,04013,36,4013
76,14400,2,1,23,23,03709,36,3709
72,342000,2,1,17,17,03805,36,3805
70,69200,2,1,25,24,04017,36,4017
74,46400,2,1,11,11,03702,36,3702
70,31920,2,1,14,14,04103,36,4103
72,165100,2,1,9,9,03805,36,3805
69,31200,2,1,20,19,04105,36,4105
66,15600,2,1,16,16,04113,36,4113
65,73100,2,1,24,24,04105,36,4105
84,9000,2,1,16,15,04017,36,4017
73,96200,2,1,27,27,03901,36,3901
88,31000,2,1,33,33,03702,36,3702
77,241800,2,1,13,14,03902,36,3902
74,25400,2,1,14,14,03703,36,3703
78,76000,1,1,20,21,04009,36,4009
72,28280,2,1,16,16,04114,36,4114
66,150700,1,1,12,12,04009,36,4009
71,23400,1,1,18,18,04113,36,4113
88,9600,2,1,12,13,04017,36,4017
65,61200,2,1,17,17,04103,36,4103
80,14500,2,1,19,20,04103,36,4103
69,15800,1,1,9,9,04012,36,4012
75,35600,1,1,35,35,04109,36,4109
70,7100,2,1,49,49,04101,36,4101
76,16800,2,1,53,54,04001,36,4001
70,18250,2,1,11,10,04113,36,4113
73,44800,1,1,16,16,04013,36,4013
89,22400,2,1,34,34,04018,36,4018
66,28800,2,1,12,11,03902,36,3902
90,68500,2,1,10,9,04105,36,4105
79,26700,2,1,10,10,03801,36,3801
72,117800,2,1,20,19,04105,36,4105
72,46900,2,1,8,8,04014,36,4014
72,56600,2,1,11,12,04114,36,4114
94,27700,2,1,10,10,04018,36,4018
68,12000,2,1,15,15,03809,36,3809
80,6180,2,1,11,12,04007,36,4007
80,26500,2,1,12,12,03702,36,3702
67,5300,2,1,17,17,04112,36,4112
77,53900,2,1,23,23,04109,36,4109
75,32800,2,1,22,22,03807,36,3807
67,25500,1,1,31,31,03903,36,3903
68,37800,2,1,17,17,04110,36,4110
65,233500,1,1,17,17,03808,36,3808
72,183100,2,1,19,19,03807,36,3807
72,71080,2,1,15,14,04011,36,4011
65,9400,2,1,44,44,04106,36,4106
85,41100,2,1,49,49,03703,36,3703
72,126600,2,1,14,15,04108,36,4108
70,18000,2,1,18,19,04108,36,4108
88,71000,2,1,10,10,04104,36,4104
74,72600,1,1,36,37,04105,36,4105
75,37200,2,1,25,24,03804,36,3804
65,198500,2,1,20,20,03806,36,3806
66,64600,1,1,16,16,03901,36,3901
70,0,1,1,16,16,03808,36,3808
84,25720,2,1,13,14,04101,36,4101
78,39200,2,1,13,14,03808,36,3808
84,166900,2,1,10,11,03701,36,3701
89,195000,2,1,15,15,03805,36,3805
73,19800,2,1,14,13,04109,36,4109
73,16900,1,1,12,12,04016,36,4016
78,90000,2,1,12,13,04011,36,4011
94,14800,2,1,11,11,04113,36,4113
82,32600,1,1,23,22,03808,36,3808
81,63604,2,1,10,9,04113,36,4113
67,66400,2,1,8,8,04104,36,4104
66,85200,1,1,13,13,04009,36,4009
65,20600,2,1,22,22,03806,36,3806
77,29000,1,1,14,14,04009,36,4009
78,22800,2,1,17,17,04110,36,4110
83,26100,1,1,17,17,03903,36,3903
67,47700,2,1,15,14,03703,36,3703
83,48700,2,1,14,14,04012,36,4012
65,38700,2,1,18,18,03901,36,3901
69,104000,1,1,25,26,04106,36,4106
71,12000,2,1,17,16,04018,36,4018
68,70000,1,1,23,23,03805,36,3805
84,76500,2,1,14,14,04013,36,4013
68,17100,2,1,25,24,04013,36,4013
67,28800,2,1,19,19,03702,36,3702
68,25200,2,1,31,31,04114,36,4114
66,62200,1,1,19,19,04105,36,4105
80,77100,2,1,11,11,04012,36,4012
76,30700,2,1,12,13,04012,36,4012
75,414300,2,1,17,17,03810,36,3810
69,38600,2,1,15,15,04101,36,4101
70,81500,2,1,15,15,03704,36,3704
67,153700,2,1,9,10,04001,36,4001
82,21800,2,1,14,14,03806,36,3806
74,38200,2,1,25,25,04106,36,4106
69,26400,2,1,28,27,04112,36,4112
65,114300,2,1,21,21,03805,36,3805
69,52000,2,1,18,18,04009,36,4009
69,101000,1,1,19,19,04113,36,4113
65,151000,1,1,16,15,03805,36,3805
77,17800,1,1,37,37,04015,36,4015
85,15900,2,1,44,45,04015,36,4015
94,21000,2,1,16,16,04112,36,4112
81,87500,2,1,10,10,03702,36,3702
74,837000,2,1,17,17,03805,36,3805
76,60600,2,1,7,7,04112,36,4112
74,85270,1,1,34,34,04102,36,4102
71,250000,1,1,18,18,03808,36,3808
68,56100,2,1,29,29,04102,36,4102
84,40500,2,1,21,22,03805,36,3805
65,20100,2,1,10,10,03903,36,3903
85,13501,2,1,14,14,04017,36,4017
68,34400,2,1,16,16,03902,36,3902
75,72450,2,1,20,21,04106,36,4106
66,60020,1,1,14,14,04009,36,4009
69,6800,2,1,37,36,04101,36,4101
77,311600,2,1,32,32,03806,36,3806
78,18800,2,1,10,10,04009,36,4009
70,49200,2,1,19,18,04103,36,4103
84,76300,2,1,50,50,03807,36,3807
79,13500,2,1,14,14,04104,36,4104
82,24000,2,1,13,12,03703,36,3703
77,18000,1,1,15,15,04110,36,4110
66,124400,2,1,17,18,04114,36,4114
66,10250,2,1,11,10,04017,36,4017
79,11000,2,1,15,15,04012,36,4012
66,29400,2,1,9,9,04016,36,4016
71,70800,1,1,18,18,04105,36,4105
84,73700,2,1,15,15,04110,36,4110
77,56700,2,1,52,51,04113,36,4113
77,17300,2,1,9,9,04015,36,4015
77,45300,2,1,17,17,04009,36,4009
72,23000,2,1,16,16,04102,36,4102
78,79400,2,1,16,15,04013,36,4013
94,13200,2,1,18,17,04009,36,4009
79,30030,2,1,16,16,03703,36,3703
75,70000,2,1,15,15,03901,36,3901
76,32300,2,1,15,15,04111,36,4111
66,142000,2,1,10,10,03902,36,3902
66,19000,1,1,35,35,03704,36,3704
75,233500,2,1,14,15,04101,36,4101
78,44800,2,1,13,14,04013,36,4013
72,15520,2,1,18,18,04013,36,4013
75,22400,2,1,22,23,04010,36,4010
68,480000,2,1,14,13,03805,36,3805
65,105600,1,1,18,18,04105,36,4105
80,12000,2,1,18,18,03902,36,3902
68,35600,1,1,31,32,03803,36,3803
78,60500,2,1,18,18,04103,36,4103
81,59700,2,1,11,10,03703,36,3703
88,200000,1,1,21,20,04105,36,4105
68,212000,2,1,13,14,03805,36,3805
86,86200,2,1,21,20,04109,36,4109
73,28500,2,1,12,12,04013,36,4013
70,114500,2,1,14,13,03810,36,3810
87,20600,2,1,16,16,04013,36,4013
72,254550,2,1,13,13,03805,36,3805
83,189300,2,1,18,18,03807,36,3807
94,26000,2,1,35,35,03903,36,3903
78,52000,1,1,17,17,04010,36,4010
80,57000,2,1,16,16,04104,36,4104
86,45400,2,1,14,14,04014,36,4014
85,43000,2,1,25,24,03805,36,3805
79,223800,2,1,23,23,03806,36,3806
84,92700,1,1,26,26,04110,36,4110
67,66600,1,1,15,15,04113,36,4113
66,111000,2,1,10,11,04112,36,4112
77,10900,1,1,38,37,04016,36,4016
70,21900,2,1,15,15,03703,36,3703
74,77000,1,1,20,21,04103,36,4103
82,45000,2,1,15,15,04102,36,4102
77,48200,2,1,16,16,04018,36,4018
66,25800,1,1,17,17,03803,36,3803
70,14100,2,1,13,12,04005,36,4005
82,216800,1,1,21,21,04009,36,4009
73,39230,1,1,13,13,04011,36,4011
75,31000,1,1,57,57,04010,36,4010
76,39000,2,1,15,14,04013,36,4013
67,64000,2,1,46,46,04110,36,4110
79,51800,2,1,9,10,03704,36,3704
82,10500,2,1,17,17,03709,36,3709
84,91200,2,1,12,13,04017,36,4017
81,69900,1,1,21,21,03808,36,3808
67,208900,2,1,21,21,04102,36,4102
73,153400,2,1,11,11,04106,36,4106
82,27200,2,1,19,19,04103,36,4103
82,114000,2,1,11,11,04012,36,4012
86,9300,2,1,7,7,03703,36,3703
77,96950,2,1,18,18,04103,36,4103
87,60500,2,1,15,15,04015,36,4015
73,20000,2,1,16,16,04004,36,4004
79,45750,2,1,13,14,04110,36,4110
65,7900,2,1,6,6,04018,36,4018
83,10000,2,1,8,8,04110,36,4110
67,119000,1,1,19,19,04015,36,4015
84,45500,2,1,17,17,03806,36,3806
78,281000,2,1,13,13,04015,36,4015
74,43000,2,1,19,19,03708,36,3708
74,21800,2,1,14,14,04105,36,4105
81,35000,2,1,16,15,04111,36,4111
76,414000,2,1,18,17,03805,36,3805
65,235800,1,1,16,16,04011,36,4011
70,404100,2,1,10,11,04103,36,4103
68,190400,1,1,19,18,04004,36,4004
71,43800,1,1,16,16,03702,36,3702
72,72000,2,1,18,19,03903,36,3903
78,83700,2,1,16,16,03901,36,3901
88,415000,2,1,17,17,04103,36,4103
77,147200,1,1,22,22,03808,36,3808
68,112920,2,1,9,9,04009,36,4009
71,195000,2,1,15,15,03805,36,3805
80,100800,2,1,15,15,04108,36,4108
70,150400,2,1,25,25,03808,36,3808
69,61700,2,1,11,11,04015,36,4015
82,54100,2,1,17,17,04108,36,4108
80,27800,2,1,21,20,04105,36,4105
78,26600,1,1,11,10,04106,36,4106
77,14870,2,1,14,14,04009,36,4009
79,41000,2,1,15,15,04112,36,4112
66,118700,2,1,38,39,04110,36,4110
66,27100,2,1,25,25,04108,36,4108
67,106030,1,1,16,16,04105,36,4105
83,14500,2,1,19,19,03807,36,3807
65,59000,1,1,37,37,04112,36,4112
66,300400,1,1,27,27,03808,36,3808
68,30700,1,1,31,31,04101,36,4101
86,125500,2,1,23,23,03806,36,3806
65,19100,2,1,11,11,04110,36,4110
69,77800,1,1,14,14,04008,36,4008
86,24800,1,1,13,13,04003,36,4003
78,177300,2,1,13,13,04108,36,4108
83,34300,1,1,9,9,03703,36,3703
70,53500,2,1,19,18,04103,36,4103
85,18000,1,1,14,14,04106,36,4106
65,91400,2,1,12,12,04015,36,4015
65,12000,2,1,33,33,04104,36,4104
79,29200,1,1,4,3,03901,36,3901
88,13200,2,1,11,11,04110,36,4110
73,7200,2,1,20,19,04010,36,4010
74,64990,2,1,14,14,03703,36,3703
82,23600,2,1,15,15,04016,36,4016
65,4500,2,1,10,10,04001,36,4001
85,49000,2,1,20,20,03902,36,3902
65,65000,2,1,11,10,04012,36,4012
67,13000,2,1,13,13,04108,36,4108
68,47500,2,1,12,12,04104,36,4104
66,83000,2,1,12,12,04107,36,4107
73,105800,2,1,16,16,03902,36,3902
81,58020,2,1,14,14,04105,36,4105
65,124100,2,1,37,36,04103,36,4103
69,129500,1,1,17,17,03704,36,3704
70,14400,1,1,16,17,04103,36,4103
73,43100,2,1,21,21,04014,36,4014
82,159800,2,1,11,11,04113,36,4113
85,13600,2,1,51,51,03901,36,3901
68,31000,2,1,17,16,04106,36,4106
85,15100,1,1,11,12,03801,36,3801
77,108200,2,1,18,18,04004,36,4004
72,26200,1,1,3,3,04008,36,4008
70,57200,2,1,12,12,04013,36,4013
70,183100,2,1,12,12,04104,36,4104
65,62300,1,1,30,30,04105,36,4105
70,42600,1,1,13,13,04005,36,4005
74,104800,2,1,24,23,04114,36,4114
86,29400,2,1,18,18,03805,36,3805
76,93200,2,1,16,17,04111,36,4111
65,59700,2,1,39,40,03703,36,3703
74,31700,2,1,25,26,03903,36,3903
71,21700,2,1,9,10,04013,36,4013
66,54100,2,1,12,11,04014,36,4014
71,62900,2,1,11,10,04010,36,4010
80,15800,2,1,25,26,04113,36,4113
68,11000,1,1,44,44,04013,36,4013
79,9400,2,1,15,15,04015,36,4015
70,209700,2,1,24,24,04008,36,4008
79,24400,2,1,13,13,03710,36,3710
82,9700,2,1,15,15,04114,36,4114
74,42000,2,1,19,18,04103,36,4103
94,47000,1,1,12,12,03709,36,3709
89,20200,2,1,13,13,04113,36,4113
66,95000,1,1,36,36,03701,36,3701
94,34800,2,1,19,19,04009,36,4009
68,116000,2,1,14,14,04016,36,4016
71,49300,1,1,18,17,04011,36,4011
69,29000,2,1,16,15,04014,36,4014
68,69200,2,1,8,9,04107,36,4107
70,13400,2,1,19,19,04113,36,4113
66,526000,1,1,15,15,03807,36,3807
83,79500,2,1,15,15,04105,36,4105
70,84800,2,1,28,28,04103,36,4103
94,97500,2,1,46,46,04102,36,4102
71,198900,2,1,14,14,03807,36,3807
68,111120,2,1,16,16,04008,36,4008
68,30700,1,1,33,33,03705,36,3705
65,45400,2,1,21,21,04109,36,4109
83,66200,2,1,18,17,04111,36,4111
80,141800,2,1,13,13,03809,36,3809
78,66800,2,1,14,15,04103,36,4103
78,80000,1,1,12,12,04104,36,4104
68,131470,2,1,12,12,03901,36,3901
67,132100,1,1,19,18,03806,36,3806
68,20500,2,1,10,11,04108,36,4108
68,30000,2,1,9,9,04103,36,4103
80,24600,2,1,16,15,03709,36,3709
81,19100,2,1,13,13,03804,36,3804
67,139000,1,1,6,6,04110,36,4110
66,34500,2,1,20,20,03703,36,3703
70,35000,2,1,18,18,04103,36,4103
82,51600,1,1,17,18,04102,36,4102
80,205900,2,1,16,17,04103,36,4103
89,46800,2,1,13,13,04105,36,4105
83,57700,2,1,22,22,03903,36,3903
72,19400,2,1,17,16,04103,36,4103
65,27000,2,1,20,20,04112,36,4112
66,27000,2,1,20,19,04101,36,4101
76,26500,2,1,13,13,04101,36,4101
79,38700,2,1,17,16,04013,36,4013
72,98000,2,1,20,21,04103,36,4103
65,118200,2,1,15,15,04103,36,4103
82,52400,2,1,27,26,03901,36,3901
72,15600,2,1,4,4,03803,36,3803
68,14320,2,1,10,10,04002,36,4002
